,Unnamed: 0,title,price,bedrooms,bathrooms,area,location
2031,2031,Greendale - House,"$175,000",4 bedrooms,3 bathrooms,2500 m²,harare east
2032,2032,"Glen Lorne - House, Townhouse Complex","$250,000",3 bedrooms,2 bathrooms,9000 m²,harare north
2033,2033,Chitungwiza - House,"$45,000",4 bedrooms,2 bathrooms,650 m²,chitungwiza
2034,2034,Golden Acres - House,"$200,000",4 bedrooms,2 bathrooms,1 m²,kwekwe
2035,2035,Southlea Park - House,"$27,000",3 bedrooms,2 bathrooms,300 m²,harare south
2036,2036,Zimre Park - House,"$60,000",3 bedrooms,not stated,550 m²,harare east
2037,2037,Chitungwiza - House,"$38,000",4 bedrooms,1 bathrooms,300 m²,chitungwiza
2038,2038,Southlea Park - House,"$55,000",3 bedrooms,not stated,250 m²,harare south
2039,2039,Hogerty Hill - Townhouse Complex,"$250,000",4 bedrooms,4 bathrooms,4800 m²,harare north
2040,2040,Airport - House,"$330,000",7 bedrooms,8 bathrooms,2000 m²,harare south
2041,2041,Zimre Park - House,"$99,000",5 bedrooms,2 bathrooms,2000 m²,harare east
2042,2042,Arlington - House,"$150,000",3 bedrooms,not stated,400 m²,harare south
2043,2043,Marondera - House,"$17,000",4 bedrooms,not stated,300 m²,marondera
2044,2044,Sentosa - House,"$180,000",3 bedrooms,2 bathrooms,1200 m²,harare west
2045,2045,Douglasdale - House,"$230,000",4 bedrooms,2 bathrooms,37635 m²,bulawayo east
2046,2046,Glengarry - House,"$200,000",3 bedrooms,not stated,2 bathrooms,bulawayo north
2047,2047,Famona - House,"$85,000",3 bedrooms,not stated,1 bathrooms,bulawayo south
2048,2048,Highlands - House,"$265,000",3 bedrooms,not stated,500 m²,harare north
2049,2049,Suburbs - House,"$120,000",3 bedrooms,not stated,2 bathrooms,bulawayo east
2050,2050,Suburbs - House,"$179,000",3 bedrooms,2 bathrooms,1455 m²,bulawayo east
2051,2051,Kuwadzana - House,"$35,000",7 bedrooms,not stated,200 m²,harare high density
2052,2052,Damofalls - House,"$38,000",3 bedrooms,not stated,200 m²,damofalls
2053,2053,Aspindale Park - House,"$80,000",4 bedrooms,not stated,200 m²,harare west
2054,2054,Damofalls - House,"$50,000",4 bedrooms,2 bathrooms,504 m²,damofalls
2055,2055,Mazvikadei - House,"$185,000",4 bedrooms,4 bathrooms,4000 m²,mazvikadei
2056,2056,Mount Pleasant - House,"$400,000",3 bedrooms,3 bathrooms,1939 m²,harare north
2057,2057,Bindura - House,"$45,000",2 bedrooms,not stated,3415 m²,bindura
2058,2058,Budiriro - House,"$25,000",1 bedrooms,not stated,294 m²,harare high density
2059,2059,Athlone - House,"$270,000",3 bedrooms,not stated,4300 m²,harare east
2060,2060,Barham Green - House,"$50,000",3 bedrooms,not stated,1 bathrooms,bulawayo south
2061,2061,Arlington - House,"$190,000",4 bedrooms,4 bathrooms,420 m²,harare south
2062,2062,Suburbs - House,"$179,000",3 bedrooms,2 bathrooms,1500 m²,bulawayo east
2063,2063,Zengeza - House,"$38,000",not stated,not stated,250 m²,chitungwiza
2064,2064,Manresa - House,"$180,000",5 bedrooms,6 bathrooms,2010 m²,harare east
2065,2065,"Vainona - House, Townhouse Complex","$250,000",4 bedrooms,not stated,500 m²,harare north
2066,2066,Pumula South - House,"$12,000",3 bedrooms,2 bathrooms,200 m²,bulawayo high density
2067,2067,Marlborough - House,"$90,000",2 bedrooms,1 bathrooms,2000 m²,harare west
2068,2068,Thorngrove - House,"$40,000",4 bedrooms,1 bathrooms,300 m²,bulawayo cbd industrial
2069,2069,Ilanda - House,"$165,000",3 bedrooms,not stated,2 bathrooms,bulawayo east
2070,2070,"Ruwa - House, House","$1,300,000",5 bedrooms,not stated,2000000000 m²,ruwa
2071,2071,Waterfalls - House,"$120,000",4 bedrooms,2 bathrooms,1100 m²,harare south
2072,2072,Ruwa - House,"$40,000",4 bedrooms,1 bathrooms,300 m²,ruwa
2073,2073,Hogerty Hill - House,"$1,250,000",5 bedrooms,4 bathrooms,43000 m²,harare north
2074,2074,Dzivarasekwa - House,"$20,000",2 bedrooms,1 bathrooms,150 m²,harare high density
2075,2075,Southview Park - House,"$63,000",3 bedrooms,2 bathrooms,240 m²,harare south
2076,2076,Bluff Hill - House,"$125,000",4 bedrooms,2 bathrooms,300 m²,harare west
2077,2077,Southview Park - House,"$63,000",4 bedrooms,2 bathrooms,240 m²,harare south
2078,2078,Mainway Meadows - House,"$120,000",4 bedrooms,3 bathrooms,580 m²,harare south
2079,2079,Suburbs - House,"$160,000",4 bedrooms,2 bathrooms,1487 m²,bulawayo east
2080,2080,Sandton Park - House,"$120,000",5 bedrooms,not stated,2000 m²,harare west
2081,2081,Mount Pleasant - House,"$427,000",5 bedrooms,4 bathrooms,2534 m²,harare north
2082,2082,Pumula South - House,"$20,000",2 bedrooms,not stated,200 m²,bulawayo high density
2083,2083,Mahatshula - House,"$100,000",4 bedrooms,not stated,800 m²,bulawayo north
2084,2084,Selbourne Park - House,"$130,000",4 bedrooms,not stated,1400 m²,bulawayo east
2085,2085,Mount Pleasant Heights - House,"$400,000",4 bedrooms,3 bathrooms,2000 m²,harare north
2086,2086,Westgate - House,"$150,000",4 bedrooms,2 bathrooms,2300 m²,harare west
2087,2087,"Bluff Hill - House, Townhouse Complex","$110,000",2 bedrooms,2 bathrooms,250 m²,harare west
2088,2088,Tynwald - House,"$127,000",4 bedrooms,2 bathrooms,400 m²,harare west
2089,2089,Madokero - House,"$108,000",3 bedrooms,2 bathrooms,366 m²,harare west
2090,2090,Zengeza - House,"$40,000",5 bedrooms,3 bathrooms,320 m²,chitungwiza
2091,2091,Glen Lorne - House,"$360,000",3 bedrooms,not stated,2500 m²,harare north
2092,2092,Hillside - House,"$220,000",3 bedrooms,2 bathrooms,1500 m²,harare south
2093,2093,Ruwa - House,"$65,000",4 bedrooms,2 bathrooms,400 m²,ruwa
2094,2094,"Mt Pleasant Heights - House, Townhouse Complex","$500,000",3 bedrooms,2 bathrooms,1591 m²,harare west
2095,2095,Budiriro - House,"$50,000",4 bedrooms,not stated,300 m²,harare high density
2096,2096,Hogerty Hill - House,"$1,250,000",5 bedrooms,not stated,42898 m²,harare north
2097,2097,Waterfalls - House,"$150,000",4 bedrooms,2 bathrooms,5000 m²,harare south
2098,2098,Southview Park - House,"$25,000",3 bedrooms,not stated,250 m²,harare south
2099,2099,Mufakose - House,"$18,000",2 bedrooms,not stated,200 m²,harare high density
2100,2100,Mazowe - House,"$45,000",4 bedrooms,not stated,300 m²,mazowe
2101,2101,Madokero - House,"$55,000",3 bedrooms,not stated,368 m²,harare west
2102,2102,Budiriro - House,"$30,000",2 bedrooms,1 bathrooms,300 m²,harare high density
2103,2103,Ashdown Park - House,"$95,000",3 bedrooms,2 bathrooms,500 m²,harare west
2104,2104,Mainway Meadows - House,"$105,000",4 bedrooms,not stated,500 m²,harare south
2105,2105,Fairview - House,"$95,000",2 bedrooms,1 bathrooms,1000 m²,harare west
2106,2106,Fairview - House,"$100,000",2 bedrooms,1 bathrooms,1000 m²,harare west
2107,2107,The Grange - House,"$400,000",4 bedrooms,2 bathrooms,4500 m²,harare north
2108,2108,Ruwa - House,"$60,000",4 bedrooms,not stated,877 m²,ruwa
2109,2109,Ruwa - House,"$70,000",4 bedrooms,not stated,877 m²,ruwa
2110,2110,Epworth - House,"$25,000",2 bedrooms,3 bathrooms,200 m²,harare high density
2111,2111,Crowhill Views - House,"$99,000",3 bedrooms,2 bathrooms,1200 m²,harare north
2112,2112,"Greendale North - House, Townhouse Complex","$225,000",3 bedrooms,2 bathrooms,5000 m²,harare north
2113,2113,Glen Lorne - House,"$280,000",4 bedrooms,not stated,2000 m²,harare north
2114,2114,Waterfalls - House,"$250,000",4 bedrooms,not stated,2100 m²,harare south
2115,2115,Mount Pleasant Heights - House,"$405,000",5 bedrooms,2 bathrooms,2000 m²,harare north
2116,2116,Zimre Park - House,"$90,000",4 bedrooms,2 bathrooms,1066 m²,harare east
2117,2117,Zimre Park - House,"$90,000",4 bedrooms,2 bathrooms,1066 m²,harare east
2118,2118,Bluff Hill - Townhouse Complex,"$100,000",3 bedrooms,not stated,4000 m²,harare west
2119,2119,"Bluff Hill - House, Townhouse Complex","$100,000",3 bedrooms,not stated,4000 m²,harare west
2120,2120,Arlington - House,"$170,000",3 bedrooms,1 bathrooms,375 m²,harare south
2121,2121,Umwinsidale - House,"$3,200",4 bedrooms,not stated,80937 m²,harare north
2122,2122,Marlborough - House,"$320,000",5 bedrooms,2 bathrooms,2100 m²,harare west
2123,2123,Westgate - House,"$140,000",6 bedrooms,3 bathrooms,1182 m²,harare west
2124,2124,Westgate - House,"$170,000",6 bedrooms,3 bathrooms,1182 m²,harare west
2125,2125,"Greendale - House, Townhouse Complex","$140,000",3 bedrooms,3 bathrooms,4000 m²,harare east
2126,2126,Greendale - House,"$150,000",2 bedrooms,1 bathrooms,150 m²,harare east
2127,2127,Ruwa - House,"$45,000",4 bedrooms,1 bathrooms,300 m²,ruwa
2128,2128,Ruwa - House,"$40,000",4 bedrooms,1 bathrooms,300 m²,ruwa
2129,2129,Chitungwiza - House,"$30,000",4 bedrooms,1 bathrooms,300 m²,chitungwiza
2130,2130,Eastlea - House,"$450,000",5 bedrooms,2 bathrooms,2200 m²,harare east
2131,2131,Tynwald - House,"$120,000",4 bedrooms,not stated,400 m²,harare west
2132,2132,Rolf Valley - House,"$600,000",4 bedrooms,not stated,4000 m²,harare north
2133,2133,Borrowdale - House,"$600,000",4 bedrooms,not stated,4000 m²,harare north
2134,2134,Glaudina - House,"$100,000",3 bedrooms,2 bathrooms,700 m²,harare west
2135,2135,Belvedere - House,"$145,000",5 bedrooms,3 bathrooms,1013 m²,harare west
2136,2136,Morningside - House,"$95,000",3 bedrooms,1 bathrooms,1500 m²,bulawayo south
2137,2137,Msasa Park - House,"$70,000",4 bedrooms,2 bathrooms,500 m²,harare south
2138,2138,Mount Pleasant Heights - House,"$135,000",3 bedrooms,2 bathrooms,2000 m²,harare north
2139,2139,New Marlborough - House,"$150,000",3 bedrooms,not stated,650 m²,harare west
2140,2140,Kambuzuma - House,"$30,000",3 bedrooms,not stated,276 m²,harare high density
2141,2141,Chitungwiza - House,"$29,000",3 bedrooms,not stated,200 m²,chitungwiza
2142,2142,Madokero - House,"$110,000",3 bedrooms,not stated,436 m²,harare west
2143,2143,Springvale - House,"$28,000",4 bedrooms,not stated,300 m²,ruwa
2144,2144,The Grange - House,"$310,000",5 bedrooms,not stated,4300 m²,harare north
2145,2145,Kumalo - House,"$180,000",3 bedrooms,2 bathrooms,2677 m²,bulawayo east
2146,2146,Waterfalls - House,"$120,000",4 bedrooms,not stated,1100 m²,harare south
2147,2147,Glen Lorne - House,"$330,000",4 bedrooms,not stated,4100 m²,harare north
2148,2148,Glengarry - House,"$200,000",4 bedrooms,not stated,3 bathrooms,bulawayo north
2149,2149,Kumalo - House,"$155,000",3 bedrooms,not stated,2 bathrooms,bulawayo east
2150,2150,Ruwa - House,"$65,000",4 bedrooms,not stated,880 m²,ruwa
2151,2151,Glen View - House,"$38,000",4 bedrooms,not stated,200 m²,harare high density
2152,2152,KweKwe - House,"$250,000",4 bedrooms,3 bathrooms,3500 m²,kwekwe
2153,2153,Waterfalls - House,"$115,000",3 bedrooms,not stated,2000 m²,harare south
2154,2154,Arlington - House,"$320,000",7 bedrooms,not stated,2000 m²,harare south
2155,2155,Ruwa - House,"$75,000",4 bedrooms,3 bathrooms,400 m²,ruwa
2156,2156,"Borrowdale - House, Townhouse Complex","$350,000",3 bedrooms,not stated,1700 m²,harare north
2157,2157,Pumula - House,"$28,000",3 bedrooms,not stated,350 m²,bulawayo high density
2158,2158,Tshabalala Extension - House,"$33,000",3 bedrooms,not stated,400 m²,bulawayo high density
2159,2159,Eastlea - House,"$220,000",4 bedrooms,2 bathrooms,1300 m²,harare east
2160,2160,Parklands - House,"$65,000",not stated,not stated,1000 m²,bulawayo east
2161,2161,Glen Lorne - House,"$800,000",6 bedrooms,6 bathrooms,4000 m²,harare north
2162,2162,Manresa - House,"$180,000",6 bedrooms,6 bathrooms,2000 m²,harare east
2163,2163,Shawasha Hills - House,"$370,000",5 bedrooms,2 bathrooms,2100 m²,harare north
2164,2164,Marondera - House,"$65,000",5 bedrooms,not stated,2000 m²,marondera
2165,2165,Twinlakes - House,"$250,000",4 bedrooms,3 bathrooms,4125 m²,norton
2166,2166,Zimre Park - House,"$85,000",5 bedrooms,1 bathrooms,2100 m²,harare east
2167,2167,Arlington - House,"$155,000",3 bedrooms,1 bathrooms,310 m²,harare south
2168,2168,Tynwald - House,"$70,000",4 bedrooms,not stated,400 m²,harare west
2169,2169,Tynwald - House,"$100,000",4 bedrooms,not stated,380 m²,harare west
2170,2170,Chisipite - House,"$700,000",5 bedrooms,3 bathrooms,7200 m²,harare north
2171,2171,Glen View - House,"$34,000",5 bedrooms,not stated,200 m²,harare high density
2172,2172,Greystone Park - House,"$350,000",4 bedrooms,2 bathrooms,4000 m²,harare north
2173,2173,Borrowdale Brooke - House,"$1,850,000",7 bedrooms,7 bathrooms,4400 m²,harare north
2174,2174,Bindura - House,"$25,000",4 bedrooms,not stated,200 m²,bindura
2175,2175,Madokero - House,"$68,000",4 bedrooms,3 bathrooms,400 m²,harare west
2176,2176,Avonlea - House,"$190,000",3 bedrooms,2 bathrooms,2091 m²,harare west
2177,2177,Tynwald - House,"$70,000",3 bedrooms,not stated,617 m²,harare west
2178,2178,Rydale Ridge - House,"$35,000",4 bedrooms,2 bathrooms,300 m²,harare high density
2179,2179,Belgravia - House,"$495,000",3 bedrooms,not stated,2783 m²,harare north
2180,2180,Belgravia - House,"$495,000",3 bedrooms,not stated,2783 m²,harare north
2181,2181,Pumula - House,"$27,000",4 bedrooms,not stated,1 bathrooms,bulawayo high density
2182,2182,Glen View - House,"$75,000",not stated,not stated,4 bedrooms,harare high density
2183,2183,Famona - House,"$85,000",3 bedrooms,1 bathrooms,637 m²,bulawayo south
2184,2184,Helensvale - House,"$680,000",6 bedrooms,not stated,4990 m²,harare north
2185,2185,Belvedere - House,"$170,000",4 bedrooms,not stated,1380 m²,harare west
2186,2186,Chitungwiza - House,"$30,000",4 bedrooms,1 bathrooms,300 m²,chitungwiza
2187,2187,Helensvale - House,"$1,400,000",6 bedrooms,4 bathrooms,4047 m²,harare north
2188,2188,Glen Lorne - Townhouse Complex,$700,3 bedrooms,not stated,4000 m²,harare north
2189,2189,Hatfield - House,"$210,000",4 bedrooms,not stated,5500 m²,harare south
2190,2190,Bluff Hill - House,"$120,000",3 bedrooms,not stated,800 m²,harare west
2191,2191,Kumalo - House,"$285,000",5 bedrooms,not stated,3000 m²,bulawayo east
2192,2192,Zimre Park - House,"$45,000",3 bedrooms,2 bathrooms,712 m²,harare east
2193,2193,Northwood - House,"$375,000",3 bedrooms,not stated,4000 m²,harare north
2194,2194,Fitchlea - House,"$85,000",3 bedrooms,not stated,1283 m²,kwekwe
2195,2195,Mandara - House,"$340,000",3 bedrooms,2 bathrooms,4000 m²,harare east
2196,2196,Belvedere - House,"$190,000",5 bedrooms,not stated,1400 m²,harare west
2197,2197,Mainway Meadows - House,"$110,000",4 bedrooms,not stated,570 m²,harare south
2198,2198,"Manyame Park - House, House","$30,000",4 bedrooms,not stated,200 m²,chitungwiza
2199,2199,"Selbourne Park - House, Townhouse Complex","$38,000",4 bedrooms,not stated,2 bathrooms,bulawayo east
2200,2200,Selbourne Park - House,"$150,000",4 bedrooms,not stated,2 bathrooms,bulawayo east
2201,2201,Upper Rangemore - House,"$25,000",3 bedrooms,not stated,300 m²,bulawayo high density
2202,2202,Sandton Park - House,"$80,000",3 bedrooms,not stated,2656 m²,harare west
2203,2203,Glen View - House,"$20,000",4 bedrooms,not stated,250 m²,harare high density
2204,2204,Hillside - House,"$530,000",3 bedrooms,2 bathrooms,5338 m²,bulawayo south
2205,2205,Vainona - House,"$550,000",9 bedrooms,not stated,4400 m²,harare north
2206,2206,Madokero - House,"$105,000",4 bedrooms,not stated,400 m²,harare west
2207,2207,Burnside - House,"$275,000",3 bedrooms,2 bathrooms,4125 m²,bulawayo east
2208,2208,Fairview - House,"$105,000",6 bedrooms,not stated,1000 m²,harare west
2209,2209,Kuwadzana - House,"$55,000",4 bedrooms,not stated,300 m²,harare high density
2210,2210,"Mainway Meadows - House, Townhouse Complex","$120,000",4 bedrooms,not stated,400 m²,harare south
2211,2211,Glen Lorne - House,"$550,000",5 bedrooms,5 bathrooms,3099 m²,harare north
2212,2212,Avonlea - House,"$140,000",3 bedrooms,not stated,1240 m²,harare west
2213,2213,Glen Lorne - House,"$480,000",4 bedrooms,not stated,4545 m²,harare north
2214,2214,Amby - Townhouse Complex,"$120,000",2 bedrooms,not stated,450 m²,harare east
2215,2215,Warren Park - House,"$52,000",3 bedrooms,1 bathrooms,396 m²,harare high density
2216,2216,Sandton Park - House,"$350,000",4 bedrooms,3 bathrooms,1600 m²,harare west
2217,2217,Avondale West - House,"$680,000",3 bedrooms,3 bathrooms,4500 m²,harare west
2218,2218,Greencroft - House,"$180,000",3 bedrooms,2 bathrooms,500 m²,harare west
2219,2219,Chitungwiza - House,"$41,000",4 bedrooms,2 bathrooms,350 m²,chitungwiza
2220,2220,Chitungwiza - House,"$25,000",3 bedrooms,1 bathrooms,200 m²,chitungwiza
2221,2221,Ashdown Park - House,"$130,000",3 bedrooms,1 bathrooms,706 m²,harare west
2222,2222,Mount Pleasant - House,"$420,000",4 bedrooms,not stated,2000 m²,harare north
2223,2223,Glen Norah - House,"$35,000",3 bedrooms,1 bathrooms,250 m²,harare high density
2224,2224,Gweru CBD - House,"$100,000",3 bedrooms,2 bathrooms,1776 m²,gweru
2225,2225,Philadelphia - House,"$520,000",4 bedrooms,not stated,9500 m²,harare north
2226,2226,Hogerty Hill - House,"$250,000",4 bedrooms,not stated,400 m²,harare north
2227,2227,Borrowdale Brooke - House,"$450,000",4 bedrooms,not stated,1000 m²,harare north
2228,2228,Glen View - House,"$37,000",3 bedrooms,not stated,300 m²,harare high density
2229,2229,Arlington - House,"$140,000",4 bedrooms,2 bathrooms,600 m²,harare south
2230,2230,Marlborough - House,"$270,000",5 bedrooms,not stated,2000 m²,harare west
2231,2231,"Highlands - House, Townhouse Complex","$480,000",3 bedrooms,not stated,3 bathrooms,harare north
2232,2232,Eastlea - House,"$310,000",4 bedrooms,2 bathrooms,1500 m²,harare east
2233,2233,Zimre Park - House,"$90,000",4 bedrooms,not stated,1000 m²,harare east
2234,2234,Tynwald - House,"$95,000",4 bedrooms,not stated,450 m²,harare west
2235,2235,Southview Park - House,"$45,000",5 bedrooms,not stated,280 m²,harare south
2236,2236,Budiriro - House,"$40,000",4 bedrooms,1 bathrooms,300 m²,harare high density
2237,2237,Eastlea - House,"$320,000",6 bedrooms,not stated,1820 m²,harare east
2238,2238,Shawasha Hills - House,"$580,000",8 bedrooms,not stated,4299 m²,harare north
2239,2239,"Tynwald - House, Townhouse Complex","$55,000",2 bedrooms,2 bathrooms,200 m²,harare west
2240,2240,Murambi - House,"$600,000",3 bedrooms,4 bathrooms,8803 m²,mutare
2241,2241,Marlborough - House,"$390,000",3 bedrooms,1 bathrooms,5000 m²,harare west
2242,2242,Sandton Park - House,"$140,000",5 bedrooms,not stated,1000 m²,harare west
2243,2243,Nkwisi Gardens - House,"$80,000",3 bedrooms,1 bathrooms,343 m²,harare west
2244,2244,Madokero - House,"$130,000",4 bedrooms,2 bathrooms,398 m²,harare west
2245,2245,Highfield - House,"$25,000",3 bedrooms,not stated,250 m²,harare high density
2246,2246,Suburbs - House,"$170,000",4 bedrooms,2 bathrooms,1486 m²,bulawayo east
2247,2247,Bradfield - House,"$1,200",3 bedrooms,not stated,2 bathrooms,bulawayo south
2248,2248,Suburbs - House,"$170,000",4 bedrooms,2 bathrooms,1487 m²,bulawayo east
2249,2249,Mt Pleasant Heights - House,"$450,000",5 bedrooms,not stated,3300 m²,harare west
2250,2250,Milton Park - House,"$375,000",4 bedrooms,not stated,2200 m²,harare west
2251,2251,Emakhandeni - House,"$28,000",3 bedrooms,not stated,250 m²,bulawayo high density
